5423	28914	20933	8427	13515	12969	5188	1729	11916	10711	20130	4139	8191	1705	5611	19798	10924	11861	7433	15829	18156	4771	15927	1091	14587	
8877	14520	40	23630	14562	30408	15649	14631	10833	28627	14908	6246	23333	31461	9378	2466	31851	9570	12920	3960	22300	25079	25351	26147	18519	
9168	25	6221	21230	14859	19623	22053	27172	620	25522	17074	22965	12884	25199	11111	28439	2285	2727	24055	18432	21927	8796	4203	27176	20456	
27056	3953	2128	21758	10243	9975	6275	13656	5212	30968	8092	25078	7434	13974	22024	3614	21131	28522	2509	6481	31148	27416	25035	21885	2290	
16678	26178	115	5433	8974	29333	28573	29083	3217	29774	233	1683	20047	7009	31753	9314	9877	24501	8415	21682	23670	735	14386	28538	4381	
23859	4005	30497	15201	22774	29162	741	410	5876	28467	9855	26035	18747	2537	23040	30593	26909	7073	31999	339	378	1612	8694	25291	28226	
1453	26344	3564	13621	13585	13384	23155	23533	7482	25366	9067	24351	24220	3659	25340	12062	19404	4983	16516	21920	2101	1705	17641	10437	524	
7567	10541	12117	18055	21982	29506	6729	17226	23284	21792	30606	8227	28349	534	517	28150	22995	28253	13006	762	9961	11507	30662	22566	11625	
24486	13134	14311	12124	28015	26959	10516	3723	29442	15739	4900	23779	8611	9941	12445	19486	59	31859	30927	16544	17067	16258	20931	2975	11104	
18060	7791	4231	11048	11766	42	22941	13124	12749	19049	24546	28094	21698	15264	2618	20477	30834	9865	10189	15254	19179	18574	27054	8549	11628	
8832	8123	23261	30829	15496	15556	11676	16607	26208	26095	11586	693	18370	4442	28548	21667	21793	30723	18044	2342	31896	24293	30019	24772	7968	
31588	4802	12693	10757	30443	3781	10242	25755	21972	3409	1229	17965	17800	3128	31826	26678	5607	1770	6924	26835	25066	3214	21338	20857	11142	
31826	6275	21987	28372	23551	11000	590	28784	31952	31194	6122	19231	25220	15804	27273	180	8370	12458	10905	4660	8797	1898	6233	25400	4040	
4097	13639	27795	18059	6522	7383	565	6119	2274	21867	12367	16727	16279	11648	29624	21351	14019	31013	20880	31433	29731	17330	4643	24486	15373	
18870	8975	3890	9393	20273	25770	9091	28319	9732	26270	7587	18057	30885	22486	9700	21578	11543	11678	9843	15144	29722	17925	29744	28502	22687	
2438	31165	1213	25470	20456	6357	23293	10091	3171	13792	19118	18727	1284	8644	14315	22515	6483	22013	11793	2634	23602	14064	26820	13007	1288	
20604	28211	389	31775	16595	7837	25918	1611	17800	23829	8534	21453	7913	13698	27552	30326	15758	9193	9889	784	28210	24815	3068	25081	30658	
22425	23342	4881	24500	10327	24699	26838	18586	23873	26664	461	7927	13216	29163	28454	2129	7856	14496	2968	18567	26532	25149	7570	4453	3819	
27656	29076	28790	21170	9992	12761	20249	425	22713	21563	14551	26891	21508	8017	23540	16601	7789	2778	30788	4454	30095	605	12352	7960	18629	
14610	28761	364	31531	20989	24717	7739	453	14169	5175	27196	12797	3644	27691	4811	21587	19319	24322	29928	20304	702	7091	1411	442	12554	
14948	3831	2832	1596	28543	26580	21806	29187	29959	1761	19024	30719	7725	6241	13374	3879	18718	30870	22981	4200	8992	14212	868	30862	29405	
2551	14408	360	23806	19399	18299	22055	22268	30555	29016	26376	15411	13932	17730	8243	14649	28683	1941	2018	365	30694	13277	1989	723	17095	
28486	26022	3103	17501	595	12105	6415	23103	6356	7574	14590	26670	6931	13049	17335	2458	2893	6410	20615	31848	25704	361	9110	10483	3810	
3564	1398	27473	5385	1021	14589	471	26474	20285	848	17631	17803	5998	31297	3016	7901	28047	3291	25407	747	21576	31290	30909	24537	10121	
10913	24401	25098	10095	7878	4512	24608	10855	26992	21802	20521	14997	26436	25295	23319	8823	10460	30865	14194	11461	17178	14491	7241	7068	31164	
31107	24686	6876	30768	27596	6627	12751	3241	14511	20879	30731	6514	281	7989	4505	12419	19450	16807	13910	3410	1718	1847	18586	24811	21243	
6767	16152	9283	28351	1794	26117	25801	7040	2817	15229	16191	204	2130	27426	31944	5640	10847	11526	1602	13930	5131	3019	8661	6727	10730	
22024	11980	660	19633	16111	21412	31654	6123	29229	21091	12348	30958	7954	30508	28096	12814	16114	21775	15818	7696	6859	17701	14566	18402	21543	
23517	30359	10889	30020	18577	16028	11610	19571	21341	24433	12397	5822	27952	19993	15695	15821	1571	29467	12279	11531	7690	18635	27643	516	17225	
11978	29188	7185	29674	5840	27008	20280	5356	28329	29334	15950	29661	27518	21599	8286	1707	6742	23379	30031	23991	23004	31745	28096	31787	8547	
3588	2615	2702	14631	13106	13691	6037	18390	16150	24126	23356	22863	12961	21503	12310	17065	8220	27439	14049	1911	2913	11411	22622	9290	6731	
5097	6496	25208	10603	8654	29986	6428	6396	17631	12765	605	26137	24095	25498	29685	25646	25753	4421	24042	10925	27718	12292	2718	2818	5168	
26823	11534	8904	8152	23583	25174	24125	16341	22611	24436	498	19903	13745	11343	31433	586	19746	4088	18202	21687	15617	4655	25652	18025	28717	
13865	15628	30163	7005	21136	12080	26009	9396	10956	20220	31990	10646	11649	15377	23132	5817	31832	6659	14682	1663	8451	338	28611	22915	4987	
31900	17933	15729	30092	26128	12023	5660	10132	14630	8814	31946	6792	11405	8114	18898	823	10341	6837	23658	21203	27823	22724	5306	6317	31746	
104	13365	12608	7807	24719	6184	26225	4359	13031	659	25877	13483	23947	25913	11188	21091	30689	25331	22156	18179	5826	31561	27865	11116	9180	
5187	4948	19711	17493	22141	18426	2648	4785	3962	2830	26680	12278	3642	6497	29378	28686	11791	7121	16107	9580	940	28688	8236	20467	24703	
28327	26233	13075	8257	21050	14455	5941	29899	9229	24042	14937	9259	20935	3692	13309	27895	20598	6245	20545	1249	28884	29751	9802	25996	18633	
6073	28132	23454	22064	7655	22635	3095	16094	5848	28907	25569	20960	5104	18310	9639	11781	17494	27670	2539	12701	13736	31764	9555	6015	3310	
18361	2372	25937	19405	21090	21170	3843	30206	12857	6967	29597	11006	4882	98	5947	2054	24723	13649	15957	26173	23448	21122	20036	18733	7893	
22502	5890	4467	22206	5431	27186	18363	12451	27788	9056	5100	17696	9003	1417	13472	436	13470	4574	2775	21936	23561	15301	3564	9811	18362	
7713	15304	20019	11010	5587	22869	11230	8771	25985	5941	962	7499	18069	28341	14666	17376	2953	19196	9034	2204	14179	21129	668	24060	11899	
25820	18957	16819	25732	8306	31346	4676	11210	1271	28190	25295	2489	1464	121	16683	13471	8279	5865	8758	7859	19394	9205	26729	12885	21349	
26025	14512	9111	29343	25404	4472	31485	17523	28144	22537	15745	23425	10554	20502	21978	5684	24099	12690	8958	828	7662	20678	20454	27199	30715	
3233	22673	19659	18155	30543	24651	29584	22789	27917	15663	23500	30680	3387	23787	6406	4898	18866	26307	510	4849	89	16089	10214	5384	21235	
20139	10955	6532	12603	14045	5718	25280	18739	20025	953	3189	20921	4596	21987	7718	25435	27442	30966	7355	21356	28109	13820	24428	17751	29778	
28374	11232	26164	15693	22132	23958	1689	28103	31052	7301	1715	7436	10756	26367	18581	19890	9842	29403	7375	30678	2247	10707	23875	2217	22791	
17707	10804	31532	21181	19604	159	28215	13036	31823	2256	23488	8776	22165	4141	21850	4006	25655	14677	27132	3762	26754	621	6404	3808	3173	
16827	30331	420	17622	8300	25755	12006	30833	7099	1678	2737	10338	10548	20601	30507	8326	13140	22713	28617	29389	14166	20077	12995	16867	30026	
14644	4550	7951	26215	26168	15082	602	28066	9835	3555	3061	30336	16912	20859	20949	30248	17790	23872	5280	700	2848	2937	18636	29929	9921	
1887	30982	18365	5638	19338	6864	10937	23100	25770	5743	31272	24404	19575	1540	4527	21548	28907	28665	11556	22545	15278	158	19363	8577	11730	
1812	18655	565	25536	14699	8375	27743	5490	1031	4362	23856	26339	26696	3531	20637	7364	11882	15192	8803	2417	28329	25351	72	17955	13737	
5634	20900	3175	18454	29270	14369	17359	18823	15942	3519	6119	19113	19941	1051	10858	665	26340	18672	13750	14225	5800	21470	13182	6855	11935	
16746	23487	7058	23253	24391	4085	30159	1730	19924	1678	642	1127	23269	19103	31170	10649	31174	25558	26831	22428	31869	15024	14212	8435	29264	
3307	10740	375	20359	1599	25424	23719	17011	20809	775	13887	22959	13512	7473	22796	24486	4363	4654	24574	3925	20906	2442	21887	1619	10101	
5156	23811	6158	7850	14736	6880	26199	25963	29881	20065	25377	22126	25547	21013	8069	7159	12112	30317	3082	514	27801	27270	3620	14022	606	
10052	3834	19544	16042	4256	26476	26284	24818	16707	19797	4801	29572	13395	9741	23580	24872	16781	25139	18805	19457	8084	18089	4529	16052	24712	
18143	7440	30925	7387	21589	9896	23134	16480	18267	4626	13032	11685	17692	18787	30591	11139	18138	14173	9258	20723	9851	12775	19593	25379	21573	
26811	8122	22986	6630	11359	25468	183	3767	8534	10901	21937	8513	13207	19058	21883	23041	24126	21518	822	15208	7042	5141	1772	25382	4327	
24136	22633	20648	19380	10275	588	29919	8616	14013	6495	28484	2537	25585	6948	7193	573	16059	432	22513	21628	2788	21693	7282	20550	25570	
27642	23130	19697	1786	678	13504	1989	2215	13916	413	12908	31039	9777	13194	17828	15572	31484	4299	27703	6744	18933	23437	6701	17925	1410	
20332	9280	27388	28749	6200	27536	30765	18074	9721	29080	13430	4568	560	26721	24079	23157	2656	4853	22821	11255	13261	2583	12741	8009	15492	
14641	29948	24402	28059	10126	9533	23500	21178	25033	19970	7764	2779	6022	31414	30141	5709	16735	5331	27562	17919	25378	27976	14428	12283	15929	
29981	10440	19761	2153	26969	10989	9334	31424	30244	29796	9932	19656	5417	30521	8420	28673	11070	6393	26081	8078	10567	24588	5983	6191	13399	
2885	11956	3183	6425	18360	11125	10527	3695	30924	2877	15874	2904	18065	28329	24266	13335	26195	4007	4163	8850	20847	27889	21967	3576	24165	
20180	13074	5542	28719	2358	30190	13132	12241	7895	23730	6219	1074	10711	27790	31330	15402	11641	3147	5002	7900	13606	14136	22814	22086	25781	
23656	11839	26646	24041	15898	5495	12479	7995	25977	9628	5325	16346	389	17912	23669	11505	12370	30118	28017	19496	17776	8767	22283	10093	14506	
20919	25719	1524	31219	9089	10597	5756	668	27898	15575	3797	30668	29956	5680	25759	11819	4849	16526	852	31197	13476	22618	9097	18359	4082	
1822	10096	5292	846	29078	8354	27784	27046	19465	25371	16610	25992	2265	18822	11339	26505	21850	3772	30156	29671	22752	24711	26768	27501	27164	
4011	21469	23447	11944	295	18249	6647	22752	17592	24362	11991	30708	29855	13646	21280	3643	17060	18924	1403	25034	22107	30939	31413	15174	24742	
20226	28008	1782	2171	21520	4312	3100	5351	7277	11035	11910	30803	14192	6781	28256	8455	19922	18978	6732	13036	1122	23021	26549	3734	30459	
160	25951	18817	24499	22342	31811	31643	15958	20687	29339	1539	5139	14585	9529	14097	1908	10102	27420	28566	1172	27723	22341	11621	11660	3703	
19655	7954	12078	7637	6430	9465	19958	23619	2241	25474	16189	516	10747	19108	8880	8547	12790	13992	12289	28057	14361	3632	27868	26865	15251	
375	540	15914	10040	20186	28480	18717	18317	12440	28440	4768	26398	22486	30916	17321	1304	6374	23008	21431	23059	11464	503	30317	7984	11249	
4930	3200	19300	9804	18572	7124	15123	31871	23411	4834	30177	24175	10198	23389	1733	4870	24970	21	6751	27956	17743	27163	22411	4659	22019	
31014	9782	29968	31254	31541	22640	11111	3390	18294	27075	621	14956	103	18627	25396	12798	16699	24295	10539	4150	14975	19095	9701	2027	509	
645	7963	9598	6625	16706	11251	15888	29466	11274	27266	24306	28419	16351	11920	20829	9283	8669	3484	1636	27378	1996	27680	549	29693	499	
28695	1352	28619	5932	31931	18339	2080	26430	7059	12089	12610	18278	30381	110	5723	3383	18473	7285	9503	31653	25335	30472	31918	1628	14560	
5212	17340	24406	459	9044	10735	684	26681	2037	6280	13484	24339	27162	22086	9773	1189	7272	8839	13087	14058	28549	2993	28518	15626	17797	
1232	30185	10785	31141	384	11749	23874	28732	1806	31368	17084	25326	13786	2235	15003	15651	26112	12095	18546	7351	1079	5371	28760	19188	29689	
4500	25905	16829	20452	31807	27695	4363	2400	23763	6552	14494	11138	13091	19145	18924	17712	18570	379	26206	16006	16327	1093	28091	7545	22283	
26722	28900	185	4177	26805	15555	16349	13294	11786	4478	13243	24937	27807	23024	16917	8844	31459	30553	22906	13499	17789	30036	8810	31877	17552	
14858	16059	22393	22077	1702	6204	16443	8810	23561	665	30935	27586	6078	13438	12116	29181	23856	23551	20621	18786	7962	21048	59	19338	23872	
12848	21848	1382	27229	22276	3489	18052	20060	1345	889	13709	6346	17297	17141	3603	14220	9882	13108	27529	9677	5155	23791	17811	1851	16760	
593	385	883	28944	26378	15637	30137	13166	15264	13965	17645	12101	14085	30173	30650	13535	31598	6973	22801	8383	31585	30435	16598	20870	10256	
19986	21721	13587	23015	29011	22023	12526	10081	2051	19938	27111	7711	13581	12334	12026	4667	30969	17645	2934	30682	29990	28302	17503	31488	29779	
8290	17680	18857	23652	6479	16164	17429	28003	14024	407	1891	29126	29692	19241	1633	17392	26958	7171	9379	19706	24582	19101	2002	24754	20038	
24543	4935	6884	20287	390	16856	8665	27556	22986	20978	29214	18015	573	30697	6022	388	30711	2699	30578	28547	1264	24059	4176	25761	31405	
16573	21090	15529	31	20237	30145	26846	13512	4213	29089	6709	544	5022	30934	23489	7222	31847	8088	12655	30106	14388	3715	3827	10875	19592	
26337	15106	9997	29655	15404	29378	3373	31893	18127	24959	7496	7827	13357	16543	9849	14987	14308	13272	16881	14330	16979	13728	23964	29997	90	
10213	23042	158	2144	23807	16235	31362	22683	11491	20038	4508	2699	27289	28363	9812	24520	19952	17376	12557	3070	9584	25913	8370	24630	25744	
1220	31378	15191	25129	836	11375	25580	23339	14395	17617	12071	3471	28942	1440	6438	651	27492	1266	12918	18190	20175	20514	1750	25956	27054	
17698	24893	2872	13650	5650	4382	22725	25951	11025	5354	28228	1653	22099	19927	24743	28688	3699	8416	26250	3501	8971	10508	20839	17199	8067	
24308	9993	28800	20518	22911	28483	22651	7547	3057	2529	28426	12754	9508	8415	21131	7453	29716	2777	29817	27393	30114	12739	13640	24365	28561	
20954	30608	19435	15573	9434	28270	14068	12045	19826	11048	16521	10574	5877	11791	191	22562	23890	425	20251	10960	12614	3856	10334	29150	3280	
28310	9890	18133	11238	4010	16294	8516	23910	9471	15719	15623	24655	23019	9456	13769	8497	27149	625	31688	27618	23602	14743	1496	25971	25721	
3348	25771	25186	12726	10366	6991	27921	10773	2398	24824	4215	23296	15495	12288	15126	8258	30887	17964	20013	18028	18205	31281	11566	11383	12042	
2679	24946	10412	5803	18716	9772	13505	20198	18748	28828	9541	33	29040	18565	28734	22364	6036	1248	18192	26231	2510	16594	1952	17108	10443	
7388	18618	546	30540	8274	1456	13689	17122	20238	11588	27298	18933	18277	6088	15288	779	31834	10372	2548	26951	24594	7768	6341	29232	4744	
22435	21023	4277	26754	3427	9494	26989	24260	18845	12971	7203	19843	7423	15590	18065	28700	22468	3109	9324	5382	18904	16051	28833	2565	20028	
13980	27615	6305	9645	6592	11349	9943	25728	6183	6845	20494	30673	27796	16537	2637	1500	19293	19388	11178	11691	13177	27405	25606	27122	21979	
26760	502	6967	1790	9349	518	52	28354	22077	31515	2947	27254	13706	4917	6513	21814	29166	14686	8499	10871	6871	31199	3649	14048	23841	
21936	1789	19292	14813	11826	31126	9837	6737	6432	28717	1987	25919	12483	28727	8717	31083	13414	26915	24335	12631	3338	30268	10740	21585	2651	
30672	13286	6319	27618	18322	26333	7002	2683	3133	31412	28809	13834	28794	24706	12751	7018	16644	30759	11608	18086	13834	17445	6768	5484	27605	
4018	30532	11710	20138	15115	29677	19691	241	8714	3754	702	27288	20731	17773	11509	13491	31660	154	18164	3173	27331	6923	25019	6658	21332	
11095	22550	12661	19635	29268	4883	21728	22663	4826	29369	19075	12576	30410	12023	18911	21003	1359	17627	1051	28387	3684	17413	2982	19561	3991	
4186	24350	12247	13836	27645	7025	22642	16836	23931	6466	14175	11807	17989	31118	22967	17312	15716	25999	14558	30449	616	1504	25872	14631	7329	
29923	15932	7494	31378	12384	12054	30472	9635	20078	7784	22234	24086	31127	2728	1832	13116	30775	976	28378	27625	17189	30570	30	21285	28565	
746	617	15652	28733	16449	6841	22649	29111	16559	3356	8070	22055	10713	17525	310	5149	10523	17790	751	31933	12575	17930	6595	11549	13743	
18829	25831	12014	22983	26333	23909	3167	17391	6970	30997	23358	3271	20109	10953	864	31716	27885	9672	17476	1754	14695	30078	15859	18074	15871	
15729	298	22271	31986	13687	27323	21667	18238	13863	20017	27895	23652	27021	13235	13459	14189	29730	11563	14282	11563	10746	1703	31106	16321	9280	
22015	21570	19302	19168	11704	29069	28773	9859	30504	19311	24168	3776	14299	27733	25847	2192	17974	24866	27964	26883	12634	4478	16649	4146	24651	
29297	17180	20597	11346	18226	31905	21974	31391	25657	9208	8645	6451	10395	185	28429	25341	8599	20725	4614	28483	3180	5055	10508	20548	10862	
23787	12593	9500	7001	5654	21295	743	12773	20711	31905	31017	30363	3731	6514	13678	19686	8359	405	2605	28269	1794	28406	23794	12448	28448	
4017	16316	18577	14495	2179	14756	262	8955	31613	704	5836	2205	26368	14151	12110	19220	28901	17910	7526	21666	29180	7602	26738	21242	21944	
24174	18859	3912	8744	4431	5042	1906	15401	11278	14444	11421	15323	25503	24848	27380	25937	4624	19582	24228	6541	13235	26579	23083	21419	16255	
21818	8659	1628	24244	21765	121	28054	18366	17660	6547	10378	16476	10740	7282	12247	2817	30628	15556	31741	17275	2741	5212	28692	28370	2328	
21046	23742	17011	7324	23221	12122	26253	15296	15664	8570	14268	29893	8877	31895	19429	28424	6636	17924	15969	5775	25768	26401	1885	9698	10777	
9681	25216	540	12989	302	2255	7489	4440	18043	16846	21202	23866	29273	4072	29343	25024	12862	31761	28125	26397	6692	17578	23160	30810	25214	
29605	16555	19100	17008	8169	26317	10662	14911	24056	3950	3486	25095	9167	23970	15892	4268	9230	21405	9792	28434	25688	8064	16011	19345	4861	
10867	12114	16803	24534	7668	4326	2528	23665	21358	27863	1581	10094	25102	25714	24112	26409	16082	8328	16391	22426	8931	28273	6457	28537	11300	
11857	23532	24741	27659	30362	9305	30662	22704	4306	21118	7985	21539	13207	27666	2317	15875	7648	23230	17588	17228	30597	23178	17244	24689	6914	
11414	4087	18859	11384	25098	15960	11664	8692	21327	21910	1511	8436	6016	14773	27323	21799	4123	22659	7086	9333	23805	7617	13200	25663	19597	
29315	14896	29672	7223	19418	2162	24724	7452	3247	12962	30255	4359	16114	27912	25010	21411	26613	7869	18593	9196	31762	5821	31192	8676	13716	
5948	7048	21639	21205	11070	31357	19456	674	31330	24226	13341	28136	3838	2246	27393	24970	17009	15776	28697	13201	17333	529	16209	4232	27700	
27818	27783	30245	22237	12398	4927	13356	28022	17625	28313	29840	24628	20257	11649	3803	15241	12475	22310	10961	4157	24353	21421	30288	25024	26835	
27942	29307	20159	19355	23743	7192	10229	22	14391	29493	26948	24176	21398	9746	18692	16495	27420	25403	20891	1203	10615	5877	14669	22332	24121	
6107	27734	25388	30856	1737	53	20942	6679	26105	28493	15064	22102	11116	4007	27117	29158	21132	20505	7526	13904	12559	22669	8786	11766	4894	
17050	29115	23626	25271	13144	13100	17981	24144	18290	18543	24315	8893	1404	18075	11477	3155	19079	79	14974	13134	25843	1336	10363	1904	20869	
15065	29397	20203	20153	29323	16145	3201	14938	8386	18017	4330	27983	6547	12316	15222	2488	30323	28780	11763	28474	2370	582	30673	18838	136	
31648	31876	28033	8446	3806	6442	30640	14416	9357	19822	25138	11553	19027	27564	1026	20559	19494	5206	11997	21369	24765	150	24401	2239	31300	
24628	13079	20425	3924	20155	6562	21515	28706	9175	29432	71	31735	8962	4289	19283	19168	20063	19869	16924	8102	24806	11963	29419	13824	13250	
17320	7655	16648	4855	14436	20188	11756	17736	19899	17466	485	19288	11218	18273	21102	6671	17153	23067	27310	21567	12000	23914	18742	18312	20389	
5509	13041	12409	3501	12061	12375	2551	31576	10724	24037	27619	18714	19536	8394	15607	16335	1180	5092	15345	13647	23313	16618	9204	12099	22915	
31211	28715	10295	3102	26359	687	10992	610	7196	12971	14335	24429	19348	1470	10646	7289	26684	6304	2459	14501	19528	31497	3579	8952	14389	
718	12097	17315	15872	23117	3431	7558	27798	19980	5867	10486	20363	7581	9766	19390	5902	21445	2266	4707	31773	27101	9738	3757	13557	14967	
13838	609	3533	1861	16614	9557	31171	5687	22223	27039	12311	10724	14100	14637	10647	22827	22823	14715	4698	2586	3056	15006	945	5134	8037	
2696	6747	19740	19547	3464	15608	1712	20123	16400	9920	15732	25913	1467	2677	116	11553	27022	24982	21375	2547	13183	15318	4304	4369	30515	
8909	3566	10998	12	26092	2000	24265	15971	25270	6725	31793	6674	7469	18067	5996	20022	15499	19806	2971	12851	16435	24524	30560	5112	231	
27623	26539	1924	21051	2115	9425	20392	22602	17120	21983	17423	26023	22353	28205	22653	30103	4126	6454	10580	5757	22376	6310	12636	22677	15051	
18613	3267	5349	26249	16052	28003	8305	23524	13797	9284	16303	26315	16016	25698	28218	5817	25427	8880	20170	16091	14522	14172	22372	16753	2832	
9301	3534	10870	7796	9483	26694	23939	13615	27510	9843	23281	20548	11865	13980	24638	24137	27848	31512	26545	19574	2792	1030	19265	11772	11254	
4414	3764	28055	28042	28807	5380	15719	26653	3082	17670	14588	6345	15622	24909	28080	6225	14022	5965	15673	17249	7632	2492	20094	14359	8032	
23102	170	19649	7444	30272	5247	25577	16617	11044	749	16783	3430	17823	8164	17845	15895	16480	15462	12321	3133	17907	4832	20830	11204	2532	
23226	19716	5237	15655	30765	20793	27501	8631	20821	26488	8398	382	31111	17041	5556	3189	9956	11761	24171	25100	9774	548	29919	18892	16603	
17048	28499	24379	18792	18596	3926	13568	16880	8136	15603	13127	20733	30519	16937	13671	30878	19602	23195	10946	17338	13303	27527	16109	23971	24890	
30716	19730	18414	22130	9544	8850	8835	23480	25520	21742	14832	9259	3941	12007	20483	17464	7603	30948	21143	23832	10874	8341	29870	8601	31202	
982	24000	6178	16971	25302	25427	15857	21123	15736	204	28584	26684	8185	389	15112	19133	8916	4383	251	214	8674	9754	30425	8475	28358	
31394	10724	20298	648	1964	16405	4621	29312	13890	17178	15846	11382	15131	23199	19047	15879	20591	28365	31394	11082	16905	21520	27104	6324	669	
25630	20630	19513	10589	10293	5524	18868	19143	30883	639	3721	14273	13708	6787	12425	16360	31976	9794	25622	11300	459	8208	11655	14976	26857	
15713	16846	3129	20057	27266	23127	14868	22681	8584	52	757	31955	11655	4728	18606	22622	11780	3040	20245	17288	28332	19385	29017	403	26438	
26109	16790	12797	30694	16064	18086	26373	13667	29898	19515	1386	23052	24454	31018	20854	11927	9243	8202	19771	601	9688	253	19485	29118	21973	
23503	24464	19952	9687	17726	291	4313	8821	19096	7614	23121	30841	138	26151	2959	27017	12855	2251	10724	29703	31112	14524	22954	12853	12739	
9718	1399	13469	30816	19174	1430	23472	12312	13101	23479	29869	14910	8097	22245	7620	23122	11156	13241	13692	30676	22362	3277	22866	12886	7173	
12148	14242	31701	27763	10408	14539	11593	18315	7748	17295	18811	16323	18548	8376	25111	7141	8041	16897	21250	29972	4433	28723	18413	30218	21638	
9359	16427	8099	10757	4460	1215	13983	9251	7713	17594	16035	17787	23077	19396	9858	3115	11125	1784	2491	15680	15414	19445	11075	1134	27548	
5681	3460	15365	17930	11921	19365	28960	18555	28983	6156	30751	29472	9628	1057	9560	28490	7390	30037	265	19595	2651	27492	30098	6424	19070	
31702	2786	22898	3033	9932	23086	9030	3700	26873	30440	24465	28005	12015	8687	30727	9889	3484	12292	29622	21778	25620	13437	18151	20714	19089	
17469	23109	10806	29367	25827	3393	12726	23837	31810	14260	1004	2058	21522	28358	19059	31612	1508	4368	10130	22127	25436	24061	17	16731	11930	
7286	5963	27135	14073	5310	12677	27741	11772	24986	12414	19718	18565	23734	24135	26775	72	10820	23125	31876	2432	10214	23765	11540	20704	17102	
17471	11437	5581	31011	8494	26706	29898	2727	13423	23914	30260	7320	4952	31939	29999	21716	26203	16086	29408	12352	30171	19789	10717	6249	31037	
26050	30177	31852	23619	22986	25541	28948	28309	20530	170	7235	12705	11144	10109	28563	14501	14813	8086	30268	20234	4554	30654	14905	22772	16561	
6748	1190	8727	11845	12263	108	3788	22861	30878	28193	25444	20901	28281	11306	5564	4997	17247	28195	23825	10245	3993	4224	29718	12001	17543	
3444	16708	13690	14225	11282	22898	541	22881	10930	4261	8841	27983	26774	3369	8364	21789	21197	4321	22701	17637	6232	27867	45	29519	27020	
21287	28370	6663	18103	31466	8189	23151	8710	19118	26076	23185	22694	31996	23206	11863	18218	29485	13601	24830	44	10877	14695	13000	21560	1889	
9962	24305	28134	27419	18358	228	23877	18315	1270	22448	639	9544	9402	15030	18363	20463	5367	10916	575	7355	26575	31654	21207	597	25875	
11739	29305	24815	21767	7430	28713	28045	26725	22662	31003	19363	24996	14216	27672	29156	25465	122	15394	3928	2207	8900	26203	14768	10452	5555	
546	21975	28452	1974	6785	28361	9577	6861	5060	28328	22803	830	30826	28173	15653	29066	6720	3484	28032	22687	3275	3547	30564	25679	4583	
6468	19252	13313	14766	29848	31609	11687	14747	2423	27946	31984	16111	557	23851	4798	16468	21968	24339	14554	4801	14216	14642	3559	17821	29741	
16851	147	2599	23319	8638	2326	10773	26417	8193	29654	20859	29008	23280	10342	12271	23747	4715	27066	13547	29228	26463	9365	27507	23694	13455	
30017	14583	31910	25749	13699	890	1663	26915	9934	756	7489	14223	3255	16885	24905	28303	19369	4492	9343	2369	24538	29799	14564	17262	16509	
17723	3435	4879	826	7271	3338	23312	21467	14548	29712	15189	5192	28703	4025	8699	14517	27130	7168	480	13338	10959	13236	21093	2275	12711	
1742	15474	20969	11595	19202	6331	22434	3240	6804	9026	1428	28280	13677	2077	21520	13343	22638	11642	31260	15315	7940	24288	31665	1536	8957	
15800	26663	18923	20122	6923	23789	15765	5349	7821	8317	5346	1092	24283	27023	31738	26447	20225	9869	4336	26591	9535	22856	8354	26727	7949	
23273	10976	1928	18012	7210	29136	479	7199	13766	6288	26146	19466	23853	5406	20331	19865	4477	31093	6611	5717	5294	22521	17731	16723	1292	
18197	31367	20477	10987	18467	26276	26644	20118	5516	24684	13046	10888	7216	3151	16925	19935	9224	29300	7401	781	27657	15113	23455	3793	15692	
1239	29617	23398	14701	2585	6464	25594	26673	1934	23007	29793	18539	6605	21658	4363	26656	1241	13111	6963	18409	6645	18619	1370	3481	12217	
31024	11252	18976	24678	20134	9825	22191	631	24440	9246	3357	3960	27088	10813	24458	27931	18541	17682	4930	19593	9380	560	8931	5110	2469	
18068	3011	1656	15616	21791	2700	7705	104	6474	2857	19499	8374	2581	20454	5083	30257	14656	5074	13065	14860	25278	11368	19799	21808	4199	
28271	19840	3132	9709	23071	28908	11466	26897	21125	12673	8181	23062	25641	443	1560	28790	24301	3839	16343	4053	18232	299	2148	18739	25172	
22132	1275	15461	25109	3690	28079	11718	29628	28507	13161	9258	13850	17122	18222	8979	23289	438	26272	21800	30647	25288	4552	15074	18740	15755	
3602	12681	28399	19090	6809	26207	24939	24416	14757	2587	10200	23163	13170	22680	4335	2242	13876	18639	29470	29953	14167	30979	14309	21955	31243	
11067	13952	3431	24320	26101	8646	28790	24942	3353	3409	17972	25945	1836	19935	14197	15123	17094	14584	8114	31746	12358	2001	29788	9379	964	
24945	13936	4047	21319	20498	8780	14142	25912	9674	4545	23881	17175	5226	17513	1012	25709	31911	571	21803	1538	14455	19548	24652	335	25790	
4152	20710	14390	28202	4306	705	26865	25947	31320	5918	328	24136	21499	28479	12296	24286	17406	12330	1968	8426	23052	13227	7533	11064	21454	
2712	8521	1532	4029	29784	1183	3698	8757	28582	22482	11714	16587	18579	12350	30502	30689	18378	10863	29006	24184	26392	23697	3844	15429	12076	
19752	6924	22022	8859	16898	6990	21526	23079	31593	28471	30527	13888	12189	11612	4048	18891	23169	1120	27376	25123	13716	8984	10802	20573	27683	
